threads,memory,Type,Time,Language,speedup
1,1554092,real,13.68,clojure,0.924463937621832
1,1258436,real,12.14,clojure,1.04173531026908
1,1552840,real,11.75,clojure,1.07631205673759
1,1258276,real,11.67,clojure,1.08369037417881
1,1556236,real,13.38,clojure,0.9451918285999
1,1552548,real,13.33,clojure,0.948737184296074
2,1229016,real,11.71,clojure,1.07998861372047
2,1229868,real,12.05,clojure,1.04951590594744
2,2276836,real,11.65,clojure,1.08555078683834
2,1289540,real,11.94,clojure,1.05918481295366
2,1290576,real,12.6,clojure,1.0037037037037
2,1229636,real,11.78,clojure,1.07357102433503
2,1290652,real,11.82,clojure,1.06993795826283
2,1226776,real,11.52,clojure,1.09780092592593
2,1229992,real,11.98,clojure,1.05564830272677
4,1618100,real,13.09,clojure,0.966131907308378
4,1286488,real,13.49,clojure,0.937484556461576
4,1285488,real,13.14,clojure,0.962455606291223
4,2257388,real,13.67,clojure,0.92514020970495
4,1225068,real,12.76,clojure,0.991118077324974
4,1248420,real,13.27,clojure,0.953026877668927
4,1224260,real,13.44,clojure,0.940972222222222
4,2272956,real,13.97,clojure,0.905273204485803
4,1226004,real,13.08,clojure,0.966870540265036
5,1227516,real,13.56,clojure,0.932645034414946
5,1222120,real,12.91,clojure,0.979602375419571
5,2255188,real,12.06,clojure,1.04864566058596
5,1285052,real,13.2,clojure,0.958080808080808
5,2257060,real,12.84,clojure,0.984942886812046
5,2253284,real,12.85,clojure,0.984176394293126
5,2251744,real,12.79,clojure,0.988793328120928
5,1288288,real,13.36,clojure,0.946606786427146
5,1287836,real,13.58,clojure,0.93127147766323
8,2248788,real,12.95,clojure,0.976576576576577
8,2247484,real,12.74,clojure,0.992673992673993
8,1155804,real,14.46,clojure,0.874596588289534
8,1282696,real,13.27,clojure,0.953026877668927
8,1823276,real,12.7,clojure,0.995800524934383
8,2259720,real,14.18,clojure,0.891866478608369
8,1879832,real,14.37,clojure,0.880074228717235
8,1278744,real,13.31,clojure,0.950162784873529
8,2234632,real,12.87,clojure,0.982646982646983
10,2229164,real,16.35,clojure,0.773496432212028
10,1272416,real,13.75,clojure,0.919757575757576
10,1290080,real,14.02,clojure,0.902044698050404
10,1892080,real,13.77,clojure,0.91842168966352
10,1236112,real,13.7,clojure,0.923114355231144
10,2244100,real,12.76,clojure,0.991118077324974
10,1220516,real,13.74,clojure,0.920426977195536
10,2244072,real,14.6,clojure,0.8662100456621
10,1276144,real,12.55,clojure,1.00770252324037
16,1215708,real,13.47,clojure,0.938876515713932
16,1214276,real,14.76,clojure,0.856820234869015
16,1260508,real,14.71,clojure,0.859732608203036
16,1213328,real,13,clojure,0.972820512820513
16,1224824,real,14.31,clojure,0.883764267412066
16,1279264,real,12.81,clojure,0.987249544626594
16,1213076,real,13.25,clojure,0.954465408805031
16,1272820,real,14.76,clojure,0.856820234869015
16,1162348,real,13.74,clojure,0.920426977195536
20,1235612,real,15.22,clojure,0.830924222514236
20,1209540,real,13.46,clojure,0.939574046557702
20,1297168,real,13.71,clojure,0.922441040602966
20,1212772,real,14.25,clojure,0.887485380116959
20,1273884,real,15.82,clojure,0.799410029498525
20,1214052,real,14.88,clojure,0.849910394265233
20,1221616,real,14.2,clojure,0.890610328638498
20,1306232,real,13.42,clojure,0.942374565325385
20,735248,real,16.75,clojure,0.755024875621891
25,1302068,real,13.23,clojure,0.955908289241623
25,1181144,real,14.12,clojure,0.895656279508971
25,1237732,real,14.92,clojure,0.84763181411975
25,2214904,real,15.1,clojure,0.837527593818985
25,1232100,real,13.75,clojure,0.919757575757576
25,1302116,real,14.79,clojure,0.855082262790174
25,1301492,real,17.45,clojure,0.724737344794651
25,2198204,real,15.13,clojure,0.83586693104208
25,1298116,real,13.94,clojure,0.907221425155428
32,1237048,real,13.66,clojure,0.925817471937531
32,1241456,real,15.66,clojure,0.807577692635164
32,1243972,real,14.65,clojure,0.86325369738339
32,1318356,real,13.63,clojure,0.927855221325507
32,1132440,real,13.04,clojure,0.969836400817996
32,1304776,real,13.94,clojure,0.907221425155428
32,1215384,real,13.86,clojure,0.912457912457913
32,1237296,real,15.52,clojure,0.814862542955326
32,1237012,real,14.72,clojure,0.859148550724638
40,2173604,real,13.58,clojure,0.93127147766323
40,1164096,real,14.85,clojure,0.851627384960718
40,1270268,real,14.59,clojure,0.866803746858579
40,1238664,real,15,clojure,0.843111111111111
40,1240488,real,15.56,clojure,0.812767780634104
40,1306184,real,14.97,clojure,0.844800712536183
40,1304272,real,14.72,clojure,0.859148550724638
40,1237600,real,15.03,clojure,0.841428254601907
40,2182664,real,14.57,clojure,0.867993594143217
50,1938192,real,14.46,clojure,0.874596588289534
50,1176268,real,13.6,clojure,0.929901960784314
50,2162444,real,12.95,clojure,0.976576576576577
50,1170656,real,14.45,clojure,0.87520184544406
50,1313416,real,14.84,clojure,0.852201257861635
50,1316704,real,15.78,clojure,0.801436417405999
50,2180036,real,13.05,clojure,0.969093231162197
50,1163712,real,13.24,clojure,0.955186304128902
50,1313668,real,14.4,clojure,0.878240740740741
80,1241944,real,15.44,clojure,0.819084628670121
80,1313504,real,14.76,clojure,0.856820234869015
80,1187532,real,14.02,clojure,0.902044698050404
80,1252860,real,14.83,clojure,0.852775904697685
80,1311824,real,14.49,clojure,0.872785829307568
80,1186964,real,14.35,clojure,0.88130081300813
80,1255304,real,13.89,clojure,0.910487161027118
80,1252224,real,14.46,clojure,0.874596588289534
80,1304260,real,15.77,clojure,0.801944620587614
100,754340,real,16.4,clojure,0.771138211382114
100,2219612,real,13.14,clojure,0.962455606291223
100,2172392,real,13.24,clojure,0.955186304128902
100,1307696,real,13.9,clojure,0.909832134292566
100,1315148,real,14.08,clojure,0.898200757575758
100,1234544,real,14.1,clojure,0.896926713947991
100,1243144,real,15.2,clojure,0.832017543859649
100,1243244,real,14.79,clojure,0.855082262790174
100,1166488,real,14.32,clojure,0.883147113594041
125,745140,real,13.4,clojure,0.943781094527363
125,1226688,real,15.96,clojure,0.792397660818713
125,1252832,real,14.29,clojure,0.885001166316772
125,2141396,real,14.53,clojure,0.870383115393439
125,2164688,real,14.3,clojure,0.884382284382284
125,2125576,real,14.93,clojure,0.847064076802858
125,1323572,real,14.98,clojure,0.844236760124611
125,1240352,real,15,clojure,0.843111111111111
125,2145768,real,12.79,clojure,0.988793328120928
200,1287832,real,14.71,clojure,0.859732608203036
200,1299504,real,13.16,clojure,0.960992907801418
200,1332924,real,13.96,clojure,0.905921680993314
200,1476792,real,13.6,clojure,0.929901960784314
200,1265908,real,14.44,clojure,0.875807940904894
200,1259476,real,14.07,clojure,0.898839137645108
200,2167900,real,14.73,clojure,0.858565286263861
200,1266628,real,14.65,clojure,0.86325369738339
200,2063180,real,15.67,clojure,0.807062327164433
250,1264364,real,14.55,clojure,0.869186712485681
250,1280336,real,14.13,clojure,0.895022410945978
250,2225832,real,14.4,clojure,0.878240740740741
250,2235660,real,13.67,clojure,0.92514020970495
250,1264888,real,15.4,clojure,0.821212121212121
250,1338764,real,14.03,clojure,0.901401758137325
250,761680,real,16.79,clojure,0.753226126662696
250,1150000,real,13,clojure,0.972820512820513
250,1271404,real,14.04,clojure,0.900759734093067
400,1263100,real,13.31,clojure,0.950162784873529
400,1273036,real,17.68,clojure,0.715309200603318
400,1183680,real,13.56,clojure,0.932645034414946
400,1353692,real,16.47,clojure,0.767860756931795
400,2160020,real,15.09,clojure,0.8380826154186
400,1258356,real,13.01,clojure,0.972072764540097
400,1274704,real,15.81,clojure,0.799915665190807
400,1280084,real,13.91,clojure,0.909178049364965
400,1341856,real,13.94,clojure,0.907221425155428
500,2200536,real,17.84,clojure,0.708893871449925
500,1167312,real,13.58,clojure,0.93127147766323
500,1199908,real,15.6,clojure,0.810683760683761
500,1259464,real,16.98,clojure,0.744797801334904
500,2154744,real,18.34,clojure,0.689567430025445
500,1272272,real,15.26,clojure,0.828746177370031
500,1154808,real,14,clojure,0.903333333333333
500,1263308,real,13.87,clojure,0.911800048065369
500,1268572,real,13.55,clojure,0.933333333333333
1,85076,real,17773.73,erlang,1.00729422330347
1,83864,real,18597.07,erlang,0.962698723807328
1,77348,real,17732.48,erlang,1.00963743117463
1,85248,real,18023.59,erlang,0.993330160947711
1,83756,real,17823.56,erlang,1.00447809279154
1,83084,real,17990.01,erlang,0.995184302596583
1,85500,real,17602.7,erlang,1.01708121796972
1,86484,real,17719.29,erlang,1.01038899163316
1,85948,real,17867.95,erlang,1.00198263122269
1,83356,real,17718.05,erlang,1.01045970383623
2,75492,real,4206.64,erlang,4.25597996395117
2,68528,real,4192.35,erlang,4.27048685237529
2,67400,real,4167.42,erlang,4.29603341049272
2,71080,real,4184.98,erlang,4.27800743505478
2,74368,real,4188.35,erlang,4.27456529553537
2,69636,real,4168.17,erlang,4.29526040337979
2,69560,real,4171.95,erlang,4.29136867784982
2,76096,real,4192.66,erlang,4.27017109795585
2,74640,real,4159.6,erlang,4.30410990373006
2,66784,real,4190.45,erlang,4.27242314203858
4,88292,real,865.79,erlang,20.6786582838281
4,89516,real,883.95,erlang,20.2538328588218
4,88220,real,883.59,erlang,20.2620848533319
4,85576,real,886.16,erlang,20.2033216976117
4,89304,real,865.52,erlang,20.6851090160315
4,88608,real,887.42,erlang,20.1746360861323
4,85648,real,884.05,erlang,20.2515418308416
4,90448,real,864.63,erlang,20.7064010681512
4,88648,real,885.83,erlang,20.2108480809586
4,88612,real,884.65,erlang,20.2378065399373
5,88540,real,702.62,erlang,25.4808795018012
5,91852,real,701.15,erlang,25.5343015839058
5,85768,real,703.26,erlang,25.4576906912885
5,90752,real,702.48,erlang,25.4859576864189
5,96256,real,700.34,erlang,25.5638340742433
5,92396,real,700.39,erlang,25.5620091028649
5,93056,real,685.96,erlang,26.0997369461128
5,96064,real,702.04,erlang,25.5019308807982
5,92064,real,687.19,erlang,26.0530210794039
5,93472,real,702.38,erlang,25.4895862005689
8,84248,real,270.1,erlang,66.2842486321938
8,83236,real,277.49,erlang,64.5189936774498
8,87868,real,276.05,erlang,64.8555535430377
8,85068,real,270.39,erlang,66.2131571269483
8,87932,real,276.13,erlang,64.8367636821626
8,88536,real,269.62,erlang,66.4022533771811
8,87992,real,275.57,erlang,64.9685218113567
8,88588,real,271.83,erlang,65.8623976586674
8,88464,real,270.41,erlang,66.2082598851949
8,85852,real,275.99,erlang,64.8696530872697
10,99828,real,149.28,erlang,119.931508276765
10,98688,real,146.43,erlang,122.265762176846
10,98948,real,146.82,erlang,121.940985938943
10,96340,real,146.18,erlang,122.474863562427
10,97756,real,150.08,erlang,119.292214522625
10,92012,real,149.81,erlang,119.507212839968
10,97856,real,146.17,erlang,122.48324249542
10,95724,real,149.9,erlang,119.435460677489
10,96220,real,150.38,erlang,119.054232980154
10,94892,real,146.42,erlang,122.274112522576
16,102472,real,82.41,erlang,217.247610187545
16,104000,real,81.98,erlang,218.387113388089
16,101548,real,82.2,erlang,217.80262233036
16,101924,real,82.84,erlang,216.119936691883
16,102580,real,82.31,erlang,217.511548482026
16,103100,real,82.66,erlang,216.590558378364
16,101768,real,82.72,erlang,216.433456909521
16,101820,real,82.11,erlang,218.041353739563
16,102968,real,82.87,erlang,216.041698510384
16,102020,real,82.97,erlang,215.781313192185
20,93104,real,69.93,erlang,256.018526462971
20,94000,real,70.25,erlang,254.852321075524
20,94776,real,71.01,erlang,252.124708569998
20,92400,real,70.26,erlang,254.816048328431
20,94368,real,70.1,erlang,255.397654144872
20,95448,real,69.85,erlang,256.311747395212
20,93724,real,70.28,erlang,254.743533801303
20,93444,real,69.96,erlang,255.908741503081
20,94220,real,70.62,erlang,253.517071021744
20,94000,real,70.61,erlang,253.552974869786
25,82984,real,43.29,erlang,413.568388901722
25,80672,real,43.43,erlang,412.235218870724
25,82684,real,43.51,erlang,411.477259378432
25,81724,real,43.1,erlang,415.391544212426
25,82772,real,42.99,erlang,416.454420924763
25,82472,real,43.31,erlang,413.377408348085
25,81568,real,43.85,erlang,408.286785759534
25,82516,real,42.99,erlang,416.454420924763
25,82032,real,43.4,erlang,412.520174091142
25,82128,real,42.94,erlang,416.939346892305
32,82420,real,39.79,erlang,449.946608583955
32,80932,real,39.98,erlang,447.808293035407
32,82140,real,40.01,erlang,447.472520758699
32,80928,real,39.83,erlang,449.494741540436
32,81552,real,40.09,erlang,446.579584823037
32,80856,real,39.81,erlang,449.720561556281
32,81148,real,40.33,erlang,443.922032123867
32,82236,real,40.43,erlang,442.824030560365
32,82244,real,39.95,erlang,448.14456960089
32,82068,real,40.01,erlang,447.472520758699
40,81380,real,33.11,erlang,540.724118259002
40,79968,real,33.39,erlang,536.189744101694
40,77880,real,33.12,erlang,540.560856146001
40,83172,real,33.22,erlang,538.933641046224
40,79936,real,33.33,erlang,537.154982164883
40,84148,real,33.17,erlang,539.746022175326
40,82968,real,33.33,erlang,537.154982164883
40,77956,real,33.35,erlang,536.832850241546
40,79252,real,33.45,erlang,535.227968775951
40,79516,real,33.21,erlang,539.0959215765
50,85684,real,26.66,erlang,671.544469450696
50,84228,real,26.59,erlang,673.312356357862
50,82780,real,27.06,erlang,661.617721934795
50,90824,real,27.13,erlang,659.910636032273
50,88604,real,26.83,erlang,667.289435540647
50,90644,real,26.72,erlang,670.036510312708
50,83764,real,27.11,erlang,660.397475306365
50,91860,real,26.79,erlang,668.285761685538
50,91008,real,26.63,erlang,672.300997204489
50,87960,real,26.8,erlang,668.0364013267
80,72136,real,16,erlang,1118.96097222222
80,75360,real,15.97,erlang,1121.06296528213
80,77952,real,15.98,erlang,1120.36142400222
80,72732,real,15.97,erlang,1121.06296528213
80,72512,real,15.87,erlang,1128.12700413078
80,81896,real,15.96,erlang,1121.76538568644
80,73164,real,15.96,erlang,1121.76538568644
80,77144,real,15.94,erlang,1123.17287048655
80,86908,real,16.14,erlang,1109.25499105053
80,74160,real,15.85,erlang,1129.55050823694
100,84476,real,13.83,erlang,1294.53185506548
100,84924,real,13.82,erlang,1295.46856407783
100,86792,real,13.81,erlang,1296.40662965645
100,88068,real,13.81,erlang,1296.40662965645
100,85024,real,13.76,erlang,1301.11740956072
100,92360,real,13.8,erlang,1297.3460547504
100,85440,real,13.8,erlang,1297.3460547504
100,84592,real,13.81,erlang,1296.40662965645
100,89112,real,13.79,erlang,1298.2868423173
100,89460,real,13.86,erlang,1291.72983806317
125,97344,real,11.37,erlang,1574.61526434086
125,98088,real,11.34,erlang,1578.78091318832
125,99236,real,11.37,erlang,1574.61526434086
125,98352,real,11.36,erlang,1576.00136932707
125,98048,real,11.4,erlang,1570.47153996101
125,98728,real,11.33,erlang,1580.17436500932
125,96744,real,11.36,erlang,1576.00136932707
125,97368,real,11.38,erlang,1573.23159539152
125,97120,real,11.35,erlang,1577.38991678904
125,97248,real,11.36,erlang,1576.00136932707
200,92664,real,7.39,erlang,2422.64892497369
200,90624,real,7.35,erlang,2435.83340891912
200,93516,real,7.4,erlang,2419.37507507507
200,92640,real,7.33,erlang,2442.47961194482
200,95452,real,7.34,erlang,2439.15198304572
200,94688,real,7.34,erlang,2439.15198304572
200,93780,real,7.35,erlang,2435.83340891912
200,91636,real,7.37,erlang,2429.22327755164
200,88848,real,7.38,erlang,2425.93164709425
200,89324,real,7.37,erlang,2429.22327755164
250,118880,real,6.45,erlang,2775.71714039621
250,115052,real,6.51,erlang,2750.13449394095
250,106068,real,6.52,erlang,2745.91649625085
250,112952,real,6.57,erlang,2725.01911043464
250,112956,real,6.5,erlang,2754.36547008547
250,110828,real,6.51,erlang,2750.13449394095
250,109236,real,6.51,erlang,2750.13449394095
250,112160,real,6.49,erlang,2758.60948467728
250,108840,real,6.49,erlang,2758.60948467728
250,114688,real,6.47,erlang,2767.13687102868
400,139032,real,4.42,erlang,4050.53745600804
400,131392,real,4.42,erlang,4050.53745600804
400,138952,real,4.41,erlang,4059.72234819854
400,138204,real,4.45,erlang,4023.2304619226
400,138600,real,4.42,erlang,4050.53745600804
400,145836,real,4.42,erlang,4050.53745600804
400,137864,real,4.45,erlang,4023.2304619226
400,135860,real,4.43,erlang,4041.39403059945
400,137904,real,4.41,erlang,4059.72234819854
400,141616,real,4.41,erlang,4059.72234819854
500,124504,real,3.89,erlang,4602.41016852328
500,120620,real,3.91,erlang,4578.86842853083
500,126528,real,3.89,erlang,4602.41016852328
500,122860,real,3.86,erlang,4638.18019573978
500,123192,real,3.87,erlang,4626.19523399368
500,123280,real,3.87,erlang,4626.19523399368
500,125896,real,3.87,erlang,4626.19523399368
500,120528,real,3.89,erlang,4602.41016852328
500,118244,real,3.89,erlang,4602.41016852328
500,125608,real,3.87,erlang,4626.19523399368
1,88432,real,32.74,python,0.984286974818435
1,88620,real,31.95,python,1.00862458702834
1,88496,real,31.74,python,1.01529790660225
1,88428,real,32.21,python,1.00048294180551
1,88408,real,32.99,python,0.976827995015325
1,88440,real,32.12,python,1.00328628753286
1,88528,real,32.24,python,0.999551971326165
1,88496,real,32.08,python,1.00453726794126
1,88404,real,31.96,python,1.00830899735781
1,88532,real,32.2,python,1.00079365079365
2,88508,real,103.52,python,0.311297870513481
2,88440,real,100.01,python,0.322223333222233
2,88640,real,106.53,python,0.302502164231255
2,88412,real,99.42,python,0.3241355416974
2,88544,real,107.18,python,0.30066762041011
2,88432,real,99.21,python,0.324821646563407
2,88508,real,98.52,python,0.327096585013759
2,88632,real,100.1,python,0.321933621933622
2,88656,real,99.5,python,0.323874930206589
2,88592,real,98.69,python,0.326533139685435
4,88584,real,110.66,python,0.291212322027431
4,88480,real,110.1,python,0.292693510949642
4,88500,real,110.06,python,0.292799886930361
4,88516,real,110.11,python,0.292666929030565
4,88672,real,109.87,python,0.293306230595755
4,88508,real,111.34,python,0.289433766441131
4,88596,real,109.89,python,0.293252848808404
4,88596,real,110.62,python,0.291317623897628
4,88480,real,110.36,python,0.292003946679554
4,88508,real,110.05,python,0.292826493008229
5,88528,real,111.32,python,0.289485766758494
5,88564,real,110.78,python,0.290896872680588
5,88584,real,111.21,python,0.289772102828483
5,88584,real,112.91,python,0.28540922465287
5,88504,real,110.92,python,0.290529711103097
5,88612,real,111.52,python,0.288966602901323
5,88528,real,112.33,python,0.286882894645736
5,88488,real,111.35,python,0.289407773287432
5,88504,real,111.79,python,0.288268678375128
5,88480,real,111.57,python,0.288837102765578
8,88692,real,113.37,python,0.284251173639901
8,88772,real,114.21,python,0.282160542470498
8,88556,real,113.27,python,0.284502123735813
8,88572,real,113.94,python,0.28282916934839
8,88656,real,113.12,python,0.284879380795222
8,88784,real,112.95,python,0.285308150115587
8,88580,real,113.6,python,0.283675665101721
8,88576,real,113.12,python,0.284879380795222
8,88648,real,112.86,python,0.285535668576604
8,88552,real,113.03,python,0.285106215655627
10,88636,real,112.71,python,0.285915673458926
10,88736,real,113.55,python,0.283800577327658
10,88704,real,113.62,python,0.283625730994152
10,88764,real,113.96,python,0.282779532779533
10,88612,real,113.4,python,0.284175974916716
10,88816,real,113.57,python,0.283750599238844
10,88564,real,113.49,python,0.283950617283951
10,88572,real,112.93,python,0.285358678434035
10,88640,real,113.48,python,0.28397563936866
10,88604,real,112.64,python,0.286093355429293
16,88700,real,114.04,python,0.282581160606415
16,88908,real,115.39,python,0.279275115309434
16,88684,real,114.41,python,0.281667297924618
16,88716,real,114.8,python,0.280710414247
16,88832,real,115.2,python,0.279735725308642
16,88756,real,114.89,python,0.280490517499831
16,88696,real,114.45,python,0.281568855880783
16,88776,real,114.18,python,0.282234678188435
16,88864,real,113.58,python,0.283725616794819
16,88724,real,113.65,python,0.283550862785355
20,88772,real,113.7,python,0.283426170233558
20,88884,real,114.17,python,0.282259398752348
20,88792,real,113.38,python,0.284226102977206
20,88880,real,114.72,python,0.28090616767395
20,88756,real,115.47,python,0.279081627743618
20,88860,real,113.46,python,0.284025696770276
20,88840,real,113.01,python,0.28515667246753
20,88808,real,115.64,python,0.278671355547869
20,88716,real,115.57,python,0.278840144981877
20,88836,real,115.49,python,0.279033297736216
25,88820,real,114.8,python,0.280710414247
25,88880,real,115.24,python,0.279638628562613
25,88888,real,114.19,python,0.282209961954248
25,88976,real,114.18,python,0.282234678188435
25,88908,real,114.61,python,0.281175774849974
25,88924,real,115.38,python,0.279299320120953
25,88964,real,114.36,python,0.281790447320353
25,88864,real,115.19,python,0.279760010031735
25,88916,real,115.56,python,0.278864274450983
25,88848,real,115.77,python,0.278358430988646
32,88940,real,119.34,python,0.270031469377875
32,89296,real,116.93,python,0.275596985850984
32,89188,real,115.04,python,0.280124787513522
32,89288,real,113.95,python,0.282804348885964
32,89088,real,115.4,python,0.279250914692856
32,89276,real,114.15,python,0.282308852873899
32,89184,real,114.28,python,0.281987710496636
32,89288,real,115.12,python,0.27993012122616
32,89148,real,115.04,python,0.280124787513522
32,89308,real,116.51,python,0.276590469106133
40,89472,real,115.82,python,0.278238262437883
40,89356,real,118.79,python,0.271281720309416
40,89280,real,115.39,python,0.279275115309434
40,89216,real,117.09,python,0.27522039077253
40,89256,real,116.13,python,0.277495527043448
40,89336,real,114.19,python,0.282209961954248
40,89420,real,116.9,python,0.275667712194658
40,89436,real,115.89,python,0.278070200669217
40,89332,real,116.31,python,0.277066078200976
40,89256,real,115.85,python,0.278166211096725
50,89688,real,116.23,python,0.277256780138996
50,89660,real,116.4,python,0.276851851851852
50,89648,real,115.76,python,0.278382477155801
50,89612,real,119.89,python,0.268792689595092
50,89684,real,118.31,python,0.272382347692972
50,89368,real,115.58,python,0.278816019688143
50,89600,real,120.58,python,0.267254565894473
50,89532,real,118.88,python,0.271076342156423
50,89580,real,115.62,python,0.278719560245248
50,89664,real,116.11,python,0.277543325773452
80,90456,real,117.36,python,0.274587215026888
80,90392,real,116.79,python,0.275927352988745
80,90240,real,116.38,python,0.276899429073342
80,90332,real,116.38,python,0.276899429073342
80,89384,real,116.49,python,0.276637956524642
80,90328,real,116.95,python,0.275549855113771
80,90192,real,117.57,python,0.274096755597138
80,90276,real,120.01,python,0.268523919303021
80,90232,real,120.24,python,0.268010275744807
80,90412,real,116.06,python,0.277662894671339
100,90916,real,116.37,python,0.276923223816753
100,90752,real,117.15,python,0.275079432825912
100,90860,real,117.44,python,0.274400166515289
100,90432,real,117.4,python,0.274493658905925
100,89716,real,124.78,python,0.258258980249684
100,90924,real,117.27,python,0.274797949650853
100,90704,real,121.91,python,0.264338902104467
100,90828,real,117.82,python,0.273515154944454
100,90780,real,117.98,python,0.27314422406811
100,90736,real,122.16,python,0.263797933493415
125,91272,real,117.61,python,0.274003533335223
125,91296,real,116.88,python,0.275714883261085
125,89836,real,117.63,python,0.273956945979389
125,91340,real,123.49,python,0.260956802620095
125,91240,real,123.12,python,0.261741029528554
125,91280,real,117.53,python,0.274190041313329
125,91328,real,123.05,python,0.261889927310488
125,89944,real,118.14,python,0.272774297913963
125,91316,real,123.45,python,0.26104135727465
125,91364,real,119.23,python,0.270280596792381
200,90204,real,118.03,python,0.273028514407825
200,90372,real,125.37,python,0.257043595402054
200,90204,real,118.27,python,0.27247446990408
200,90212,real,118.92,python,0.270985162761147
200,90212,real,118.55,python,0.271830919911898
200,90296,real,117.42,python,0.274446904748387
200,90352,real,126.32,python,0.255110477798888
200,90188,real,125.37,python,0.257043595402054
200,90176,real,117.97,python,0.273167377770243
200,90312,real,118.29,python,0.272428401010699
250,90520,real,126.16,python,0.25543401676883
250,90676,real,118.3,python,0.272405372405372
250,90696,real,124.13,python,0.259611339366435
250,90716,real,126.25,python,0.255251925192519
250,90500,real,119.66,python,0.269309339424666
250,90492,real,126.77,python,0.254204903017714
250,90504,real,119.06,python,0.270666517348862
250,90804,real,119.43,python,0.269827979197484
250,90540,real,119.71,python,0.269196855363425
250,90588,real,120.62,python,0.26716593894508
400,92068,real,119.91,python,0.268747857189188
400,92080,real,127.78,python,0.252195613989322
400,91964,real,118.9,python,0.271030744790207
400,92036,real,118.97,python,0.270871274737796
400,92048,real,119.6,python,0.269444444444444
400,92356,real,125.78,python,0.256205720746983
400,91996,real,127.93,python,0.251899910541355
400,92220,real,119.15,python,0.27046206928708
400,92160,real,119.5,python,0.269669920966992
400,92144,real,120.57,python,0.267276731820151
500,93328,real,119.3,python,0.270122008009686
500,93204,real,120.58,python,0.267254565894473
500,93240,real,128.36,python,0.251056057615734
500,93448,real,119.79,python,0.269017076179611
500,93284,real,118.95,python,0.270916818457802
500,93224,real,120.26,python,0.267965703937764
500,93252,real,120.52,python,0.267387616624258
500,93392,real,127.63,python,0.252492012501415
500,93424,real,128.15,python,0.251467464343001
500,93440,real,118.77,python,0.271327402168524
